iso_code,name_fr,continent,date,new_cases_smoothed_per_million
ESP,Espagne,Europe,2021-07-03,157.066
ESP,Espagne,Europe,2021-07-04,157.066
ESP,Espagne,Europe,2021-07-05,225.593
TUR,Turquie,Asia,2020-03-16,0.03
TUR,Turquie,Asia,2020-03-17,0.08
TUR,Turquie,Asia,2020-03-18,0.164
TUR,Turquie,Asia,2020-03-19,0.324
TUR,Turquie,Asia,2020-03-20,0.6
TUR,Turquie,Asia,2020-03-21,1.126
TUR,Turquie,Asia,2020-03-22,2.083
TUR,Turquie,Asia,2020-03-23,2.559
TUR,Turquie,Asia,2020-03-24,3.091
TUR,Turquie,Asia,2020-03-25,3.955
TUR,Turquie,Asia,2020-03-26,5.822
TUR,Turquie,Asia,2020-03-27,9.043
TUR,Turquie,Asia,2020-03-28,11.403
TUR,Turquie,Asia,2020-03-29,13.519
TUR,Turquie,Asia,2020-03-30,15.749
TUR,Turquie,Asia,2020-03-31,19.749
TUR,Turquie,Asia,2020-04-01,22.437
TUR,Turquie,Asia,2020-04-02,24.571
TUR,Turquie,Asia,2020-04-03,25.785
TUR,Turquie,Asia,2020-04-04,28.003
TUR,Turquie,Asia,2020-04-05,30.238
TUR,Turquie,Asia,2020-04-06,32.844
TUR,Turquie,Asia,2020-04-07,34.856
TUR,Turquie,Asia,2020-04-08,38.191
TUR,Turquie,Asia,2020-04-09,40.901
TUR,Turquie,Asia,2020-04-10,44.223
TUR,Turquie,Asia,2020-04-11,47.822
TUR,Turquie,Asia,2020-04-12,50.624
TUR,Turquie,Asia,2020-04-13,52.225
TUR,Turquie,Asia,2020-04-14,52.513
TUR,Turquie,Asia,2020-04-15,52.79
TUR,Turquie,Asia,2020-04-16,54.052
TUR,Turquie,Asia,2020-04-17,53.385
TUR,Turquie,Asia,2020-04-18,51.09
TUR,Turquie,Asia,2020-04-19,49.714
TUR,Turquie,Asia,2020-04-20,50.698
TUR,Turquie,Asia,2020-04-21,51.628
TUR,Turquie,Asia,2020-04-22,49.599
TUR,Turquie,Asia,2020-04-23,46.745
TUR,Turquie,Asia,2020-04-24,44.66
TUR,Turquie,Asia,2020-04-25,43.098
TUR,Turquie,Asia,2020-04-26,40.354
TUR,Turquie,Asia,2020-04-27,36.047
TUR,Turquie,Asia,2020-04-28,32.288
TUR,Turquie,Asia,2020-04-29,32.039
TUR,Turquie,Asia,2020-04-30,31.19
TUR,Turquie,Asia,2020-05-01,29.608
TUR,Turquie,Asia,2020-05-02,28.121
TUR,Turquie,Asia,2020-05-03,26.958
TUR,Turquie,Asia,2020-05-04,26.082
TUR,Turquie,Asia,2020-05-05,25.133
TUR,Turquie,Asia,2020-05-06,23.976
TUR,Turquie,Asia,2020-05-07,22.896
TUR,Turquie,Asia,2020-05-08,22.32
TUR,Turquie,Asia,2020-05-09,21.58
TUR,Turquie,Asia,2020-05-10,21.363
TUR,Turquie,Asia,2020-05-11,20.516
TUR,Turquie,Asia,2020-05-12,20.299
TUR,Turquie,Asia,2020-05-13,19.259
TUR,Turquie,Asia,2020-05-14,18.68
TUR,Turquie,Asia,2020-05-15,18.443
TUR,Turquie,Asia,2020-05-16,18.551
TUR,Turquie,Asia,2020-05-17,18.256
TUR,Turquie,Asia,2020-05-18,18.331
TUR,Turquie,Asia,2020-05-19,17.176
TUR,Turquie,Asia,2020-05-20,16.046
TUR,Turquie,Asia,2020-05-21,14.904
TUR,Turquie,Asia,2020-05-22,13.624
TUR,Turquie,Asia,2020-05-23,12.905
TUR,Turquie,Asia,2020-05-24,12.521
TUR,Turquie,Asia,2020-05-25,12.231
TUR,Turquie,Asia,2020-05-26,12.106
TUR,Turquie,Asia,2020-05-27,12.213
TUR,Turquie,Asia,2020-05-28,12.587
TUR,Turquie,Asia,2020-05-29,12.907
TUR,Turquie,Asia,2020-05-30,12.563
TUR,Turquie,Asia,2020-05-31,12.052
TUR,Turquie,Asia,2020-06-01,11.781
TUR,Turquie,Asia,2020-06-02,11.506
TUR,Turquie,Asia,2020-06-03,11.222
TUR,Turquie,Asia,2020-06-04,10.893
TUR,Turquie,Asia,2020-06-05,10.536
TUR,Turquie,Asia,2020-06-06,10.358
TUR,Turquie,Asia,2020-06-07,10.485
TUR,Turquie,Asia,2020-06-08,10.759
TUR,Turquie,Asia,2020-06-09,11.11
TUR,Turquie,Asia,2020-06-10,11.203
TUR,Turquie,Asia,2020-06-11,11.201
TUR,Turquie,Asia,2020-06-12,11.65
TUR,Turquie,Asia,2020-06-13,12.634
TUR,Turquie,Asia,2020-06-14,13.732
TUR,Turquie,Asia,2020-06-15,14.753
TUR,Turquie,Asia,2020-06-16,15.556
TUR,Turquie,Asia,2020-06-17,16.415
TUR,Turquie,Asia,2020-06-18,16.952
TUR,Turquie,Asia,2020-06-19,16.984
TUR,Turquie,Asia,2020-06-20,16.627
TUR,Turquie,Asia,2020-06-21,16
TUR,Turquie,Asia,2020-06-22,15.356
TUR,Turquie,Asia,2020-06-23,15.019
TUR,Turquie,Asia,2020-06-24,15.126
TUR,Turquie,Asia,2020-06-25,15.387
TUR,Turquie,Asia,2020-06-26,15.695
TUR,Turquie,Asia,2020-06-27,15.905
TUR,Turquie,Asia,2020-06-28,16.183
TUR,Turquie,Asia,2020-06-29,16.457
TUR,Turquie,Asia,2020-06-30,16.5
TUR,Turquie,Asia,2020-07-01,15.992
TUR,Turquie,Asia,2020-07-02,15.531
TUR,Turquie,Asia,2020-07-03,15.151
TUR,Turquie,Asia,2020-07-04,14.782
TUR,Turquie,Asia,2020-07-05,14.43
TUR,Turquie,Asia,2020-07-06,13.942
TUR,Turquie,Asia,2020-07-07,13.535
TUR,Turquie,Asia,2020-07-08,13.28
TUR,Turquie,Asia,2020-07-09,13.005
TUR,Turquie,Asia,2020-07-10,12.719
TUR,Turquie,Asia,2020-07-11,12.485
TUR,Turquie,Asia,2020-07-12,12.255
TUR,Turquie,Asia,2020-07-13,12.123
TUR,Turquie,Asia,2020-07-14,12.02
TUR,Turquie,Asia,2020-07-15,11.86
TUR,Turquie,Asia,2020-07-16,11.706
TUR,Turquie,Asia,2020-07-17,11.576
TUR,Turquie,Asia,2020-07-18,11.41
TUR,Turquie,Asia,2020-07-19,11.261
TUR,Turquie,Asia,2020-07-20,11.13
TUR,Turquie,Asia,2020-07-21,11.022
TUR,Turquie,Asia,2020-07-22,10.946
TUR,Turquie,Asia,2020-07-23,10.912
TUR,Turquie,Asia,2020-07-24,10.93
TUR,Turquie,Asia,2020-07-25,10.935
TUR,Turquie,Asia,2020-07-26,10.941
TUR,Turquie,Asia,2020-07-27,10.92
TUR,Turquie,Asia,2020-07-28,10.979
TUR,Turquie,Asia,2020-07-29,11.047
TUR,Turquie,Asia,2020-07-30,11.139
TUR,Turquie,Asia,2020-07-31,11.215
TUR,Turquie,Asia,2020-08-01,11.342
TUR,Turquie,Asia,2020-08-02,11.444
TUR,Turquie,Asia,2020-08-03,11.572
TUR,Turquie,Asia,2020-08-04,11.776
TUR,Turquie,Asia,2020-08-05,12.175
TUR,Turquie,Asia,2020-08-06,12.49
TUR,Turquie,Asia,2020-08-07,12.834
TUR,Turquie,Asia,2020-08-08,13.132
TUR,Turquie,Asia,2020-08-09,13.463
TUR,Turquie,Asia,2020-08-10,13.798
TUR,Turquie,Asia,2020-08-11,13.967
TUR,Turquie,Asia,2020-08-12,14.025
TUR,Turquie,Asia,2020-08-13,14.177
TUR,Turquie,Asia,2020-08-14,14.247
TUR,Turquie,Asia,2020-08-15,14.389
TUR,Turquie,Asia,2020-08-16,14.406
TUR,Turquie,Asia,2020-08-17,14.474
TUR,Turquie,Asia,2020-08-18,14.609
TUR,Turquie,Asia,2020-08-19,14.764
TUR,Turquie,Asia,2020-08-20,15.05
TUR,Turquie,Asia,2020-08-21,15.011
TUR,Turquie,Asia,2020-08-22,15.101
TUR,Turquie,Asia,2020-08-23,15.143
TUR,Turquie,Asia,2020-08-24,15.499
TUR,Turquie,Asia,2020-08-25,15.903
TUR,Turquie,Asia,2020-08-26,15.92
TUR,Turquie,Asia,2020-08-27,16.054
TUR,Turquie,Asia,2020-08-28,16.586
TUR,Turquie,Asia,2020-08-29,16.993
TUR,Turquie,Asia,2020-08-30,17.442
TUR,Turquie,Asia,2020-08-31,17.685
TUR,Turquie,Asia,2020-09-01,17.804
TUR,Turquie,Asia,2020-09-02,18.283
TUR,Turquie,Asia,2020-09-03,18.539
TUR,Turquie,Asia,2020-09-04,18.7
TUR,Turquie,Asia,2020-09-05,18.91
TUR,Turquie,Asia,2020-09-06,19.073
TUR,Turquie,Asia,2020-09-07,19.269
TUR,Turquie,Asia,2020-09-08,19.589
TUR,Turquie,Asia,2020-09-09,19.72
TUR,Turquie,Asia,2020-09-10,19.5
TUR,Turquie,Asia,2020-09-11,19.599
TUR,Turquie,Asia,2020-09-12,19.322
TUR,Turquie,Asia,2020-09-13,19.235
TUR,Turquie,Asia,2020-09-14,19.257
TUR,Turquie,Asia,2020-09-15,19.225
TUR,Turquie,Asia,2020-09-16,19.391
TUR,Turquie,Asia,2020-09-17,19.621
TUR,Turquie,Asia,2020-09-18,19.791
TUR,Turquie,Asia,2020-09-19,19.84
TUR,Turquie,Asia,2020-09-20,19.826
TUR,Turquie,Asia,2020-09-21,19.872
TUR,Turquie,Asia,2020-09-22,19.787
TUR,Turquie,Asia,2020-09-23,19.781
TUR,Turquie,Asia,2020-09-24,19.904
TUR,Turquie,Asia,2020-09-25,19.725
TUR,Turquie,Asia,2020-09-26,19.679
TUR,Turquie,Asia,2020-09-27,19.591
TUR,Turquie,Asia,2020-09-28,19.03
TUR,Turquie,Asia,2020-09-29,18.581
TUR,Turquie,Asia,2020-09-30,17.945
TUR,Turquie,Asia,2020-10-01,17.413
TUR,Turquie,Asia,2020-10-02,17.035
TUR,Turquie,Asia,2020-10-03,17.02
TUR,Turquie,Asia,2020-10-04,16.955
TUR,Turquie,Asia,2020-10-05,17.279
TUR,Turquie,Asia,2020-10-06,17.421
TUR,Turquie,Asia,2020-10-07,17.743
TUR,Turquie,Asia,2020-10-08,18.095
TUR,Turquie,Asia,2020-10-09,18.412
TUR,Turquie,Asia,2020-10-10,18.661
TUR,Turquie,Asia,2020-10-11,18.785
TUR,Turquie,Asia,2020-10-12,18.803
TUR,Turquie,Asia,2020-10-13,19.008
TUR,Turquie,Asia,2020-10-14,19.161
TUR,Turquie,Asia,2020-10-15,19.293
TUR,Turquie,Asia,2020-10-16,19.603
TUR,Turquie,Asia,2020-10-17,19.728
TUR,Turquie,Asia,2020-10-18,20.258
TUR,Turquie,Asia,2020-10-19,20.956
TUR,Turquie,Asia,2020-10-20,21.4
TUR,Turquie,Asia,2020-10-21,21.979
TUR,Turquie,Asia,2020-10-22,22.672
TUR,Turquie,Asia,2020-10-23,23.27
TUR,Turquie,Asia,2020-10-24,23.893
TUR,Turquie,Asia,2020-10-25,24.236
TUR,Turquie,Asia,2020-10-26,24.527
TUR,Turquie,Asia,2020-10-27,25.06
TUR,Turquie,Asia,2020-10-28,25.555
TUR,Turquie,Asia,2020-10-29,25.923
TUR,Turquie,Asia,2020-10-30,26.189
TUR,Turquie,Asia,2020-10-31,26.395
TUR,Turquie,Asia,2020-11-01,26.546
TUR,Turquie,Asia,2020-11-02,26.722
TUR,Turquie,Asia,2020-11-03,26.949
TUR,Turquie,Asia,2020-11-04,27.095
TUR,Turquie,Asia,2020-11-05,27.081
TUR,Turquie,Asia,2020-11-06,27.274
TUR,Turquie,Asia,2020-11-07,27.732
TUR,Turquie,Asia,2020-11-08,28.426
TUR,Turquie,Asia,2020-11-09,28.89
TUR,Turquie,Asia,2020-11-10,29.205
TUR,Turquie,Asia,2020-11-11,29.717
TUR,Turquie,Asia,2020-11-12,30.615
TUR,Turquie,Asia,2020-11-13,31.646
TUR,Turquie,Asia,2020-11-14,32.718
TUR,Turquie,Asia,2020-11-15,33.916
TUR,Turquie,Asia,2020-11-16,35.169
TUR,Turquie,Asia,2020-11-17,37.354
TUR,Turquie,Asia,2020-11-18,39.932
TUR,Turquie,Asia,2020-11-19,42.814
TUR,Turquie,Asia,2020-11-20,46.3
TUR,Turquie,Asia,2020-11-21,50.392
TUR,Turquie,Asia,2020-11-22,55.124
TUR,Turquie,Asia,2020-11-23,60.878
TUR,Turquie,Asia,2020-11-24,66.912
TUR,Turquie,Asia,2020-11-25,71.314
TUR,Turquie,Asia,2020-11-26,124.613
TUR,Turquie,Asia,2020-11-27,191.355
TUR,Turquie,Asia,2020-11-28,232.975
TUR,Turquie,Asia,2020-11-29,272.38
TUR,Turquie,Asia,2020-11-30,313.889
TUR,Turquie,Asia,2020-12-01,352.389
TUR,Turquie,Asia,2020-12-02,394.92
TUR,Turquie,Asia,2020-12-03,388.776
TUR,Turquie,Asia,2020-12-04,368.839
TUR,Turquie,Asia,2020-12-05,371.876
TUR,Turquie,Asia,2020-12-06,373.775
TUR,Turquie,Asia,2020-12-07,375.33
TUR,Turquie,Asia,2020-12-08,380.561
TUR,Turquie,Asia,2020-12-09,380.203
TUR,Turquie,Asia,2020-12-10,325.355
TUR,Turquie,Asia,2020-12-11,324.288
TUR,Turquie,Asia,2020-12-12,319.613
TUR,Turquie,Asia,2020-12-13,313.713
TUR,Turquie,Asia,2020-12-14,309.445
TUR,Turquie,Asia,2020-12-15,307.588
TUR,Turquie,Asia,2020-12-16,304.211
TUR,Turquie,Asia,2020-12-17,350.817
TUR,Turquie,Asia,2020-12-18,341.169
TUR,Turquie,Asia,2020-12-19,329.412
TUR,Turquie,Asia,2020-12-20,318.227
TUR,Turquie,Asia,2020-12-21,300.418
TUR,Turquie,Asia,2020-12-22,278.659
TUR,Turquie,Asia,2020-12-23,261.606
TUR,Turquie,Asia,2020-12-24,245.661
TUR,Turquie,Asia,2020-12-25,230.642
TUR,Turquie,Asia,2020-12-26,218.655
TUR,Turquie,Asia,2020-12-27,208.304
TUR,Turquie,Asia,2020-12-28,201.688
TUR,Turquie,Asia,2020-12-29,195.842
TUR,Turquie,Asia,2020-12-30,189.138
TUR,Turquie,Asia,2020-12-31,182.833
TUR,Turquie,Asia,2021-01-01,173.788
TUR,Turquie,Asia,2021-01-02,167.118
TUR,Turquie,Asia,2021-01-03,159.787
TUR,Turquie,Asia,2021-01-04,157.243
TUR,Turquie,Asia,2021-01-05,155.022
TUR,Turquie,Asia,2021-01-06,151.868
TUR,Turquie,Asia,2021-01-07,148.127
TUR,Turquie,Asia,2021-01-08,146.9
TUR,Turquie,Asia,2021-01-09,144.117
TUR,Turquie,Asia,2021-01-10,142.865
TUR,Turquie,Asia,2021-01-11,136.979
TUR,Turquie,Asia,2021-01-12,129.044
TUR,Turquie,Asia,2021-01-13,121.801
TUR,Turquie,Asia,2021-01-14,116.365
TUR,Turquie,Asia,2021-01-15,111.004
TUR,Turquie,Asia,2021-01-16,107.639
TUR,Turquie,Asia,2021-01-17,103.062
TUR,Turquie,Asia,2021-01-18,95.68
TUR,Turquie,Asia,2021-01-19,90.614
TUR,Turquie,Asia,2021-01-20,85.331
TUR,Turquie,Asia,2021-01-21,80.803
TUR,Turquie,Asia,2021-01-22,76.828
TUR,Turquie,Asia,2021-01-23,73.958
TUR,Turquie,Asia,2021-01-24,71.995
TUR,Turquie,Asia,2021-01-25,71.622
TUR,Turquie,Asia,2021-01-26,72.105
TUR,Turquie,Asia,2021-01-27,73.891
TUR,Turquie,Asia,2021-01-28,75.567
TUR,Turquie,Asia,2021-01-29,77.168
TUR,Turquie,Asia,2021-01-30,78.887
TUR,Turquie,Asia,2021-01-31,81.064
TUR,Turquie,Asia,2021-02-01,84.582
TUR,Turquie,Asia,2021-02-02,85.754
TUR,Turquie,Asia,2021-02-03,86.793
TUR,Turquie,Asia,2021-02-04,87.86
TUR,Turquie,Asia,2021-02-05,89.535
TUR,Turquie,Asia,2021-02-06,91.273
TUR,Turquie,Asia,2021-02-07,91.456
TUR,Turquie,Asia,2021-02-08,92.106
TUR,Turquie,Asia,2021-02-09,93.531
TUR,Turquie,Asia,2021-02-10,94.445
TUR,Turquie,Asia,2021-02-11,93.905
TUR,Turquie,Asia,2021-02-12,93.671
TUR,Turquie,Asia,2021-02-13,93.348
TUR,Turquie,Asia,2021-02-14,92.699
TUR,Turquie,Asia,2021-02-15,92.431
TUR,Turquie,Asia,2021-02-16,91.195
TUR,Turquie,Asia,2021-02-17,88.964
TUR,Turquie,Asia,2021-02-18,88.373
TUR,Turquie,Asia,2021-02-19,87.79
TUR,Turquie,Asia,2021-02-20,88.046
TUR,Turquie,Asia,2021-02-21,88.485
TUR,Turquie,Asia,2021-02-22,88.754
TUR,Turquie,Asia,2021-02-23,90.788
TUR,Turquie,Asia,2021-02-24,94.576
TUR,Turquie,Asia,2021-02-25,98.524
TUR,Turquie,Asia,2021-02-26,101.549
TUR,Turquie,Asia,2021-02-27,103.812
TUR,Turquie,Asia,2021-02-28,106.993
TUR,Turquie,Asia,2021-03-01,110.02
TUR,Turquie,Asia,2021-03-02,114.644
TUR,Turquie,Asia,2021-03-03,117.963
TUR,Turquie,Asia,2021-03-04,120.927
TUR,Turquie,Asia,2021-03-05,124.479
TUR,Turquie,Asia,2021-03-06,128.844
TUR,Turquie,Asia,2021-03-07,133.524
TUR,Turquie,Asia,2021-03-08,139.154
TUR,Turquie,Asia,2021-03-09,142.403
TUR,Turquie,Asia,2021-03-10,147.546
TUR,Turquie,Asia,2021-03-11,152.16
TUR,Turquie,Asia,2021-03-12,158.324
TUR,Turquie,Asia,2021-03-13,163.934
TUR,Turquie,Asia,2021-03-14,167.645
TUR,Turquie,Asia,2021-03-15,171.52
TUR,Turquie,Asia,2021-03-16,176.592
TUR,Turquie,Asia,2021-03-17,183.97
TUR,Turquie,Asia,2021-03-18,194.138
TUR,Turquie,Asia,2021-03-19,204.452
TUR,Turquie,Asia,2021-03-20,214.579
TUR,Turquie,Asia,2021-03-21,226.521
TUR,Turquie,Asia,2021-03-22,237.892
TUR,Turquie,Asia,2021-03-23,253.87
TUR,Turquie,Asia,2021-03-24,272.248
TUR,Turquie,Asia,2021-03-25,286.954
TUR,Turquie,Asia,2021-03-26,300.591
TUR,Turquie,Asia,2021-03-27,315.768
TUR,Turquie,Asia,2021-03-28,330.386
TUR,Turquie,Asia,2021-03-29,347.643
TUR,Turquie,Asia,2021-03-30,366.48
TUR,Turquie,Asia,2021-03-31,382.639
TUR,Turquie,Asia,2021-04-01,403.092
TUR,Turquie,Asia,2021-04-02,425.497
TUR,Turquie,Asia,2021-04-03,450.456
TUR,Turquie,Asia,2021-04-04,472.374
TUR,Turquie,Asia,2021-04-05,489.561
TUR,Turquie,Asia,2021-04-06,510.363
TUR,Turquie,Asia,2021-04-07,536.513
TUR,Turquie,Asia,2021-04-08,562.149
TUR,Turquie,Asia,2021-04-09,584.987
TUR,Turquie,Asia,2021-04-10,598.403
TUR,Turquie,Asia,2021-04-11,613.105
TUR,Turquie,Asia,2021-04-12,633.45
TUR,Turquie,Asia,2021-04-13,649.716
TUR,Turquie,Asia,2021-04-14,663.363
TUR,Turquie,Asia,2021-04-15,672.61
TUR,Turquie,Asia,2021-04-16,684.96
TUR,Turquie,Asia,2021-04-17,701.78
TUR,Turquie,Asia,2021-04-18,710.459
TUR,Turquie,Asia,2021-04-19,711.453
TUR,Turquie,Asia,2021-04-20,714.571
TUR,Turquie,Asia,2021-04-21,713.166
TUR,Turquie,Asia,2021-04-22,701.971
TUR,Turquie,Asia,2021-04-23,678.86
TUR,Turquie,Asia,2021-04-24,641.579
TUR,Turquie,Asia,2021-04-25,612.362
TUR,Turquie,Asia,2021-04-26,582.148
TUR,Turquie,Asia,2021-04-27,552.122
TUR,Turquie,Asia,2021-04-28,515.665
TUR,Turquie,Asia,2021-04-29,486.672
TUR,Turquie,Asia,2021-04-30,456.95
TUR,Turquie,Asia,2021-05-01,436.998
TUR,Turquie,Asia,2021-05-02,415.701
TUR,Turquie,Asia,2021-05-03,394.394
TUR,Turquie,Asia,2021-05-04,370.166
TUR,Turquie,Asia,2021-05-05,346.506
TUR,Turquie,Asia,2021-05-06,320.614
TUR,Turquie,Asia,2021-05-07,300.654
TUR,Turquie,Asia,2021-05-08,282.42
TUR,Turquie,Asia,2021-05-09,264.145
TUR,Turquie,Asia,2021-05-10,245.294
TUR,Turquie,Asia,2021-05-11,220.733
TUR,Turquie,Asia,2021-05-12,197.956
TUR,Turquie,Asia,2021-05-13,179.571
TUR,Turquie,Asia,2021-05-14,164.813
TUR,Turquie,Asia,2021-05-15,153.667
TUR,Turquie,Asia,2021-05-16,145.742
TUR,Turquie,Asia,2021-05-17,139.932
TUR,Turquie,Asia,2021-05-18,135.596
TUR,Turquie,Asia,2021-05-19,133.095
TUR,Turquie,Asia,2021-05-20,129.455
TUR,Turquie,Asia,2021-05-21,126.295
TUR,Turquie,Asia,2021-05-22,121.594
TUR,Turquie,Asia,2021-05-23,117.067
TUR,Turquie,Asia,2021-05-24,112.576
TUR,Turquie,Asia,2021-05-25,108.237
TUR,Turquie,Asia,2021-05-26,103.468
TUR,Turquie,Asia,2021-05-27,101.844
TUR,Turquie,Asia,2021-05-28,98.871
TUR,Turquie,Asia,2021-05-29,97.108
TUR,Turquie,Asia,2021-05-30,95.573
TUR,Turquie,Asia,2021-05-31,93.829
TUR,Turquie,Asia,2021-06-01,89.996
TUR,Turquie,Asia,2021-06-02,87.358
TUR,Turquie,Asia,2021-06-03,84.269
TUR,Turquie,Asia,2021-06-04,81.552
TUR,Turquie,Asia,2021-06-05,78.96
TUR,Turquie,Asia,2021-06-06,76.34
TUR,Turquie,Asia,2021-06-07,74.907
TUR,Turquie,Asia,2021-06-08,74.055
TUR,Turquie,Asia,2021-06-09,72.823
TUR,Turquie,Asia,2021-06-10,72.495
TUR,Turquie,Asia,2021-06-11,72.651
TUR,Turquie,Asia,2021-06-12,72.566
TUR,Turquie,Asia,2021-06-13,71.932
TUR,Turquie,Asia,2021-06-14,71.897
TUR,Turquie,Asia,2021-06-15,70.789
TUR,Turquie,Asia,2021-06-16,70.394
TUR,Turquie,Asia,2021-06-17,69.541
TUR,Turquie,Asia,2021-06-18,68.379
TUR,Turquie,Asia,2021-06-19,67.369
TUR,Turquie,Asia,2021-06-20,67.503
TUR,Turquie,Asia,2021-06-21,66.941
TUR,Turquie,Asia,2021-06-22,67.259
TUR,Turquie,Asia,2021-06-23,66.561
TUR,Turquie,Asia,2021-06-24,66.221
TUR,Turquie,Asia,2021-06-25,66.314
TUR,Turquie,Asia,2021-06-26,65.951
TUR,Turquie,Asia,2021-06-27,65.599
TUR,Turquie,Asia,2021-06-28,65.581
TUR,Turquie,Asia,2021-06-29,65.077
TUR,Turquie,Asia,2021-06-30,64.547
TUR,Turquie,Asia,2021-07-01,63.844
TUR,Turquie,Asia,2021-07-02,62.593
TUR,Turquie,Asia,2021-07-03,61.358
TUR,Turquie,Asia,2021-07-04,53.087
TUR,Turquie,Asia,2021-07-05,44.138
UKR,Ukraine,Europe,2020-03-08,0.003
UKR,Ukraine,Europe,2020-03-09,0.003
UKR,Ukraine,Europe,2020-03-13,0.007
UKR,Ukraine,Europe,2020-03-14,0.007
UKR,Ukraine,Europe,2020-03-15,0.007
UKR,Ukraine,Europe,2020-03-16,0.02
UKR,Ukraine,Europe,2020-03-17,0.042
UKR,Ukraine,Europe,2020-03-18,0.042
UKR,Ukraine,Europe,2020-03-19,0.049
UKR,Ukraine,Europe,2020-03-20,0.085
UKR,Ukraine,Europe,2020-03-21,0.144
UKR,Ukraine,Europe,2020-03-22,0.229
UKR,Ukraine,Europe,2020-03-23,0.216
UKR,Ukraine,Europe,2020-03-24,0.271
UKR,Ukraine,Europe,2020-03-25,0.428
UKR,Ukraine,Europe,2020-03-26,0.588
UKR,Ukraine,Europe,2020-03-27,0.918
UKR,Ukraine,Europe,2020-03-28,1.009
UKR,Ukraine,Europe,2020-03-29,1.313
UKR,Ukraine,Europe,2020-03-30,1.552
UKR,Ukraine,Europe,2020-03-31,1.79
UKR,Ukraine,Europe,2020-04-01,2.12
UKR,Ukraine,Europe,2020-04-02,2.29
UKR,Ukraine,Europe,2020-04-03,2.489
UKR,Ukraine,Europe,2020-04-04,2.839
UKR,Ukraine,Europe,2020-04-05,2.721
UKR,Ukraine,Europe,2020-04-06,2.518
UKR,Ukraine,Europe,2020-04-07,2.669
UKR,Ukraine,Europe,2020-04-08,2.855
UKR,Ukraine,Europe,2020-04-09,3.25
UKR,Ukraine,Europe,2020-04-10,3.694
UKR,Ukraine,Europe,2020-04-11,4.201
UKR,Ukraine,Europe,2020-04-12,4.799
UKR,Ukraine,Europe,2020-04-13,5.824
UKR,Ukraine,Europe,2020-04-14,6.239
UKR,Ukraine,Europe,2020-04-15,6.847
UKR,Ukraine,Europe,2020-04-16,7.412
UKR,Ukraine,Europe,2020-04-17,8.032
UKR,Ukraine,Europe,2020-04-18,8.477
UKR,Ukraine,Europe,2020-04-19,8.728
UKR,Ukraine,Europe,2020-04-20,8.519
UKR,Ukraine,Europe,2020-04-21,8.993
UKR,Ukraine,Europe,2020-04-22,9.238
UKR,Ukraine,Europe,2020-04-23,9.829
UKR,Ukraine,Europe,2020-04-24,9.751
UKR,Ukraine,Europe,2020-04-25,9.862
UKR,Ukraine,Europe,2020-04-26,10.348
UKR,Ukraine,Europe,2020-04-27,10.776
UKR,Ukraine,Europe,2020-04-28,10.731
UKR,Ukraine,Europe,2020-04-29,10.695
