iso_code,name_fr,continent,date,new_cases_smoothed_per_million
UKR,Ukraine,Europe,2020-04-30,10.57
UKR,Ukraine,Europe,2020-05-01,10.499
UKR,Ukraine,Europe,2020-05-02,10.734
UKR,Ukraine,Europe,2020-05-03,10.766
UKR,Ukraine,Europe,2020-05-04,10.851
UKR,Ukraine,Europe,2020-05-05,10.737
UKR,Ukraine,Europe,2020-05-06,10.838
UKR,Ukraine,Europe,2020-05-07,10.731
UKR,Ukraine,Europe,2020-05-08,10.891
UKR,Ukraine,Europe,2020-05-09,10.776
UKR,Ukraine,Europe,2020-05-10,10.842
UKR,Ukraine,Europe,2020-05-11,10.835
UKR,Ukraine,Europe,2020-05-12,10.864
UKR,Ukraine,Europe,2020-05-13,10.587
UKR,Ukraine,Europe,2020-05-14,10.309
UKR,Ukraine,Europe,2020-05-15,10.241
UKR,Ukraine,Europe,2020-05-16,10.283
UKR,Ukraine,Europe,2020-05-17,9.992
UKR,Ukraine,Europe,2020-05-18,9.695
UKR,Ukraine,Europe,2020-05-19,9.319
UKR,Ukraine,Europe,2020-05-20,9.163
UKR,Ukraine,Europe,2020-05-21,9.339
UKR,Ukraine,Europe,2020-05-22,9.205
UKR,Ukraine,Europe,2020-05-23,8.891
UKR,Ukraine,Europe,2020-05-24,8.803
UKR,Ukraine,Europe,2020-05-25,8.588
UKR,Ukraine,Europe,2020-05-26,8.846
UKR,Ukraine,Europe,2020-05-27,8.738
UKR,Ukraine,Europe,2020-05-28,8.741
UKR,Ukraine,Europe,2020-05-29,8.699
UKR,Ukraine,Europe,2020-05-30,8.571
UKR,Ukraine,Europe,2020-05-31,8.774
UKR,Ukraine,Europe,2020-06-01,10.835
UKR,Ukraine,Europe,2020-06-02,10.815
UKR,Ukraine,Europe,2020-06-03,11.367
UKR,Ukraine,Europe,2020-06-04,11.756
UKR,Ukraine,Europe,2020-06-05,12.187
UKR,Ukraine,Europe,2020-06-06,12.73
UKR,Ukraine,Europe,2020-06-07,12.828
UKR,Ukraine,Europe,2020-06-08,11.482
UKR,Ukraine,Europe,2020-06-09,11.707
UKR,Ukraine,Europe,2020-06-10,11.857
UKR,Ukraine,Europe,2020-06-11,12.168
UKR,Ukraine,Europe,2020-06-12,12.651
UKR,Ukraine,Europe,2020-06-13,13.314
UKR,Ukraine,Europe,2020-06-14,13.889
UKR,Ukraine,Europe,2020-06-15,14.565
UKR,Ukraine,Europe,2020-06-16,15.451
UKR,Ukraine,Europe,2020-06-17,16.238
UKR,Ukraine,Europe,2020-06-18,16.747
UKR,Ukraine,Europe,2020-06-19,17.443
UKR,Ukraine,Europe,2020-06-20,17.763
UKR,Ukraine,Europe,2020-06-21,17.999
UKR,Ukraine,Europe,2020-06-22,18.031
UKR,Ukraine,Europe,2020-06-23,18.593
UKR,Ukraine,Europe,2020-06-24,19.161
UKR,Ukraine,Europe,2020-06-25,19.668
UKR,Ukraine,Europe,2020-06-26,20.318
UKR,Ukraine,Europe,2020-06-27,20.635
UKR,Ukraine,Europe,2020-06-28,21.216
UKR,Ukraine,Europe,2020-06-29,21.174
UKR,Ukraine,Europe,2020-06-30,20.752
UKR,Ukraine,Europe,2020-07-01,19.834
UKR,Ukraine,Europe,2020-07-02,19.491
UKR,Ukraine,Europe,2020-07-03,18.717
UKR,Ukraine,Europe,2020-07-04,18.606
UKR,Ukraine,Europe,2020-07-05,18.332
UKR,Ukraine,Europe,2020-07-06,18.015
UKR,Ukraine,Europe,2020-07-07,17.535
UKR,Ukraine,Europe,2020-07-08,18.074
UKR,Ukraine,Europe,2020-07-09,17.848
UKR,Ukraine,Europe,2020-07-10,17.675
UKR,Ukraine,Europe,2020-07-11,17.355
UKR,Ukraine,Europe,2020-07-12,16.917
UKR,Ukraine,Europe,2020-07-13,17.09
UKR,Ukraine,Europe,2020-07-14,17.342
UKR,Ukraine,Europe,2020-07-15,17.384
UKR,Ukraine,Europe,2020-07-16,17.492
UKR,Ukraine,Europe,2020-07-17,17.476
UKR,Ukraine,Europe,2020-07-18,17.613
UKR,Ukraine,Europe,2020-07-19,17.737
UKR,Ukraine,Europe,2020-07-20,17.907
UKR,Ukraine,Europe,2020-07-21,18.041
UKR,Ukraine,Europe,2020-07-22,18.018
UKR,Ukraine,Europe,2020-07-23,18.061
UKR,Ukraine,Europe,2020-07-24,18.642
UKR,Ukraine,Europe,2020-07-25,19.547
UKR,Ukraine,Europe,2020-07-26,20.2
UKR,Ukraine,Europe,2020-07-27,20.674
UKR,Ukraine,Europe,2020-07-28,21.481
UKR,Ukraine,Europe,2020-07-29,22.157
UKR,Ukraine,Europe,2020-07-30,23.294
UKR,Ukraine,Europe,2020-07-31,23.62
UKR,Ukraine,Europe,2020-08-01,23.819
UKR,Ukraine,Europe,2020-08-02,24.499
UKR,Ukraine,Europe,2020-08-03,25.103
UKR,Ukraine,Europe,2020-08-04,25.642
UKR,Ukraine,Europe,2020-08-05,26.429
UKR,Ukraine,Europe,2020-08-06,26.834
UKR,Ukraine,Europe,2020-08-07,28.138
UKR,Ukraine,Europe,2020-08-08,29.154
UKR,Ukraine,Europe,2020-08-09,29.418
UKR,Ukraine,Europe,2020-08-10,29.5
UKR,Ukraine,Europe,2020-08-11,29.866
UKR,Ukraine,Europe,2020-08-12,30.493
UKR,Ukraine,Europe,2020-08-13,31.427
UKR,Ukraine,Europe,2020-08-14,32.335
UKR,Ukraine,Europe,2020-08-15,33.518
UKR,Ukraine,Europe,2020-08-16,35.027
UKR,Ukraine,Europe,2020-08-17,36.569
UKR,Ukraine,Europe,2020-08-18,37.99
UKR,Ukraine,Europe,2020-08-19,39.701
UKR,Ukraine,Europe,2020-08-20,41.4
UKR,Ukraine,Europe,2020-08-21,42.566
UKR,Ukraine,Europe,2020-08-22,44.235
UKR,Ukraine,Europe,2020-08-23,45.369
UKR,Ukraine,Europe,2020-08-24,46.473
UKR,Ukraine,Europe,2020-08-25,46.698
UKR,Ukraine,Europe,2020-08-26,45.715
UKR,Ukraine,Europe,2020-08-27,45.251
UKR,Ukraine,Europe,2020-08-28,46.463
UKR,Ukraine,Europe,2020-08-29,47.084
UKR,Ukraine,Europe,2020-08-30,47.531
UKR,Ukraine,Europe,2020-08-31,48.665
UKR,Ukraine,Europe,2020-09-01,50.076
UKR,Ukraine,Europe,2020-09-02,52.852
UKR,Ukraine,Europe,2020-09-03,54.345
UKR,Ukraine,Europe,2020-09-04,55.194
UKR,Ukraine,Europe,2020-09-05,56.233
UKR,Ukraine,Europe,2020-09-06,56.318
UKR,Ukraine,Europe,2020-09-07,56.485
UKR,Ukraine,Europe,2020-09-08,57.605
UKR,Ukraine,Europe,2020-09-09,57.746
UKR,Ukraine,Europe,2020-09-10,58.294
UKR,Ukraine,Europe,2020-09-11,59.79
UKR,Ukraine,Europe,2020-09-12,60.731
UKR,Ukraine,Europe,2020-09-13,61.904
UKR,Ukraine,Europe,2020-09-14,62.897
UKR,Ukraine,Europe,2020-09-15,64.559
UKR,Ukraine,Europe,2020-09-16,65.928
UKR,Ukraine,Europe,2020-09-17,69.338
UKR,Ukraine,Europe,2020-09-18,69.675
UKR,Ukraine,Europe,2020-09-19,70.197
UKR,Ukraine,Europe,2020-09-20,71.854
UKR,Ukraine,Europe,2020-09-21,72.585
UKR,Ukraine,Europe,2020-09-22,72.556
UKR,Ukraine,Europe,2020-09-23,74.457
UKR,Ukraine,Europe,2020-09-24,73.8
UKR,Ukraine,Europe,2020-09-25,74.895
UKR,Ukraine,Europe,2020-09-26,76.822
UKR,Ukraine,Europe,2020-09-27,77.351
UKR,Ukraine,Europe,2020-09-28,77.348
UKR,Ukraine,Europe,2020-09-29,79.765
UKR,Ukraine,Europe,2020-09-30,81.526
UKR,Ukraine,Europe,2020-10-01,83.816
UKR,Ukraine,Europe,2020-10-02,87.363
UKR,Ukraine,Europe,2020-10-03,90.14
UKR,Ukraine,Europe,2020-10-04,93.504
UKR,Ukraine,Europe,2020-10-05,97.179
UKR,Ukraine,Europe,2020-10-06,99.635
UKR,Ukraine,Europe,2020-10-07,102.085
UKR,Ukraine,Europe,2020-10-08,106.547
UKR,Ukraine,Europe,2020-10-09,110.5
UKR,Ukraine,Europe,2020-10-10,114.145
UKR,Ukraine,Europe,2020-10-11,116.422
UKR,Ukraine,Europe,2020-10-12,118.712
UKR,Ukraine,Europe,2020-10-13,121.42
UKR,Ukraine,Europe,2020-10-14,124.337
UKR,Ukraine,Europe,2020-10-15,123.406
UKR,Ukraine,Europe,2020-10-16,124.203
UKR,Ukraine,Europe,2020-10-17,126.581
UKR,Ukraine,Europe,2020-10-18,128.165
UKR,Ukraine,Europe,2020-10-19,129.406
UKR,Ukraine,Europe,2020-10-20,130.612
UKR,Ukraine,Europe,2020-10-21,134.515
UKR,Ukraine,Europe,2020-10-22,141.244
UKR,Ukraine,Europe,2020-10-23,146.389
UKR,Ukraine,Europe,2020-10-24,148.499
UKR,Ukraine,Europe,2020-10-25,151.638
UKR,Ukraine,Europe,2020-10-26,153.726
UKR,Ukraine,Europe,2020-10-27,157.662
UKR,Ukraine,Europe,2020-10-28,160.324
UKR,Ukraine,Europe,2020-10-29,161.373
UKR,Ukraine,Europe,2020-10-30,164.077
UKR,Ukraine,Europe,2020-10-31,169.901
UKR,Ukraine,Europe,2020-11-01,175.902
UKR,Ukraine,Europe,2020-11-02,180.374
UKR,Ukraine,Europe,2020-11-03,187.662
UKR,Ukraine,Europe,2020-11-04,194.257
UKR,Ukraine,Europe,2020-11-05,202.413
UKR,Ukraine,Europe,2020-11-06,206.748
UKR,Ukraine,Europe,2020-11-07,213.199
UKR,Ukraine,Europe,2020-11-08,217.785
UKR,Ukraine,Europe,2020-11-09,224.037
UKR,Ukraine,Europe,2020-11-10,228.202
UKR,Ukraine,Europe,2020-11-11,231.697
UKR,Ukraine,Europe,2020-11-12,235.598
UKR,Ukraine,Europe,2020-11-13,242.516
UKR,Ukraine,Europe,2020-11-14,248.239
UKR,Ukraine,Europe,2020-11-15,252.463
UKR,Ukraine,Europe,2020-11-16,256.187
UKR,Ukraine,Europe,2020-11-17,262.021
UKR,Ukraine,Europe,2020-11-18,268.178
UKR,Ukraine,Europe,2020-11-19,275.684
UKR,Ukraine,Europe,2020-11-20,284.769
UKR,Ukraine,Europe,2020-11-21,291.56
UKR,Ukraine,Europe,2020-11-22,296.214
UKR,Ukraine,Europe,2020-11-23,300.066
UKR,Ukraine,Europe,2020-11-24,301.206
UKR,Ukraine,Europe,2020-11-25,305.779
UKR,Ukraine,Europe,2020-11-26,312.289
UKR,Ukraine,Europe,2020-11-27,317.711
UKR,Ukraine,Europe,2020-11-28,323.333
UKR,Ukraine,Europe,2020-11-29,326.293
UKR,Ukraine,Europe,2020-11-30,323.062
UKR,Ukraine,Europe,2020-12-01,323.872
UKR,Ukraine,Europe,2020-12-02,321.517
UKR,Ukraine,Europe,2020-12-03,318.868
UKR,Ukraine,Europe,2020-12-04,315.477
UKR,Ukraine,Europe,2020-12-05,307.546
UKR,Ukraine,Europe,2020-12-06,303.159
UKR,Ukraine,Europe,2020-12-07,299.066
UKR,Ukraine,Europe,2020-12-08,293.781
UKR,Ukraine,Europe,2020-12-09,292.128
UKR,Ukraine,Europe,2020-12-10,288.613
UKR,Ukraine,Europe,2020-12-11,283.508
UKR,Ukraine,Europe,2020-12-12,280.444
UKR,Ukraine,Europe,2020-12-13,272.856
UKR,Ukraine,Europe,2020-12-14,265.97
UKR,Ukraine,Europe,2020-12-15,258.404
UKR,Ukraine,Europe,2020-12-16,252.263
UKR,Ukraine,Europe,2020-12-17,248.141
UKR,Ukraine,Europe,2020-12-18,245.44
UKR,Ukraine,Europe,2020-12-19,242.043
UKR,Ukraine,Europe,2020-12-20,239.292
UKR,Ukraine,Europe,2020-12-21,239.622
UKR,Ukraine,Europe,2020-12-22,239.978
UKR,Ukraine,Europe,2020-12-23,238.394
UKR,Ukraine,Europe,2020-12-24,236.604
UKR,Ukraine,Europe,2020-12-25,231.351
UKR,Ukraine,Europe,2020-12-26,218.138
UKR,Ukraine,Europe,2020-12-27,210.903
UKR,Ukraine,Europe,2020-12-28,203.818
UKR,Ukraine,Europe,2020-12-29,198.764
UKR,Ukraine,Europe,2020-12-30,191.683
UKR,Ukraine,Europe,2020-12-31,185.773
UKR,Ukraine,Europe,2021-01-01,180.547
UKR,Ukraine,Europe,2021-01-02,171.62
UKR,Ukraine,Europe,2021-01-03,166.174
UKR,Ukraine,Europe,2021-01-04,165.145
UKR,Ukraine,Europe,2021-01-05,159.341
UKR,Ukraine,Europe,2021-01-06,155.493
UKR,Ukraine,Europe,2021-01-07,152.889
UKR,Ukraine,Europe,2021-01-08,140.281
UKR,Ukraine,Europe,2021-01-09,139.438
UKR,Ukraine,Europe,2021-01-10,140.878
UKR,Ukraine,Europe,2021-01-11,141.176
UKR,Ukraine,Europe,2021-01-12,140.418
UKR,Ukraine,Europe,2021-01-13,138.749
UKR,Ukraine,Europe,2021-01-14,135.694
UKR,Ukraine,Europe,2021-01-15,144.259
UKR,Ukraine,Europe,2021-01-16,154.085
UKR,Ukraine,Europe,2021-01-17,157.6
UKR,Ukraine,Europe,2021-01-18,153.67
UKR,Ukraine,Europe,2021-01-19,149.874
UKR,Ukraine,Europe,2021-01-20,143.387
UKR,Ukraine,Europe,2021-01-21,135.355
UKR,Ukraine,Europe,2021-01-22,125.748
UKR,Ukraine,Europe,2021-01-23,116.317
UKR,Ukraine,Europe,2021-01-24,109.275
UKR,Ukraine,Europe,2021-01-25,107.397
UKR,Ukraine,Europe,2021-01-26,103.5
UKR,Ukraine,Europe,2021-01-27,101.291
UKR,Ukraine,Europe,2021-01-28,100.916
UKR,Ukraine,Europe,2021-01-29,100.178
UKR,Ukraine,Europe,2021-01-30,99.204
UKR,Ukraine,Europe,2021-01-31,96.627
UKR,Ukraine,Europe,2021-02-01,94.928
UKR,Ukraine,Europe,2021-02-02,93.599
UKR,Ukraine,Europe,2021-02-03,91.913
UKR,Ukraine,Europe,2021-02-04,90.352
UKR,Ukraine,Europe,2021-02-05,89.418
UKR,Ukraine,Europe,2021-02-06,88.085
UKR,Ukraine,Europe,2021-02-07,88.598
UKR,Ukraine,Europe,2021-02-08,88.823
UKR,Ukraine,Europe,2021-02-09,89.594
UKR,Ukraine,Europe,2021-02-10,89.947
UKR,Ukraine,Europe,2021-02-11,89.754
UKR,Ukraine,Europe,2021-02-12,89.192
UKR,Ukraine,Europe,2021-02-13,91.953
UKR,Ukraine,Europe,2021-02-14,90.976
UKR,Ukraine,Europe,2021-02-15,91.577
UKR,Ukraine,Europe,2021-02-16,93.142
UKR,Ukraine,Europe,2021-02-17,95.885
UKR,Ukraine,Europe,2021-02-18,99.697
UKR,Ukraine,Europe,2021-02-19,105.339
UKR,Ukraine,Europe,2021-02-20,108.834
UKR,Ukraine,Europe,2021-02-21,113.25
UKR,Ukraine,Europe,2021-02-22,115.912
UKR,Ukraine,Europe,2021-02-23,119.114
UKR,Ukraine,Europe,2021-02-24,124.03
UKR,Ukraine,Europe,2021-02-25,130.03
UKR,Ukraine,Europe,2021-02-26,134.643
UKR,Ukraine,Europe,2021-02-27,140.601
UKR,Ukraine,Europe,2021-02-28,144.831
UKR,Ukraine,Europe,2021-03-01,148.264
UKR,Ukraine,Europe,2021-03-02,151.968
UKR,Ukraine,Europe,2021-03-03,156.424
UKR,Ukraine,Europe,2021-03-04,162.633
UKR,Ukraine,Europe,2021-03-05,169.621
UKR,Ukraine,Europe,2021-03-06,172.756
UKR,Ukraine,Europe,2021-03-07,177.088
UKR,Ukraine,Europe,2021-03-08,181.249
UKR,Ukraine,Europe,2021-03-09,174.403
UKR,Ukraine,Europe,2021-03-10,171.548
UKR,Ukraine,Europe,2021-03-11,168.307
UKR,Ukraine,Europe,2021-03-12,177.362
UKR,Ukraine,Europe,2021-03-13,190.817
UKR,Ukraine,Europe,2021-03-14,196.782
UKR,Ukraine,Europe,2021-03-15,200.708
UKR,Ukraine,Europe,2021-03-16,221.503
UKR,Ukraine,Europe,2021-03-17,239.276
UKR,Ukraine,Europe,2021-03-18,258.731
UKR,Ukraine,Europe,2021-03-19,268.178
UKR,Ukraine,Europe,2021-03-20,274.711
UKR,Ukraine,Europe,2021-03-21,281.633
UKR,Ukraine,Europe,2021-03-22,285.226
UKR,Ukraine,Europe,2021-03-23,291.217
UKR,Ukraine,Europe,2021-03-24,298.877
UKR,Ukraine,Europe,2021-03-25,304.165
UKR,Ukraine,Europe,2021-03-26,311.642
UKR,Ukraine,Europe,2021-03-27,318.665
UKR,Ukraine,Europe,2021-03-28,321.318
UKR,Ukraine,Europe,2021-03-29,322.905
UKR,Ukraine,Europe,2021-03-30,319.913
UKR,Ukraine,Europe,2021-03-31,310.372
UKR,Ukraine,Europe,2021-04-01,313.373
UKR,Ukraine,Europe,2021-04-02,319.178
UKR,Ukraine,Europe,2021-04-03,328.749
UKR,Ukraine,Europe,2021-04-04,334.684
UKR,Ukraine,Europe,2021-04-05,340.669
UKR,Ukraine,Europe,2021-04-06,349.651
UKR,Ukraine,Europe,2021-04-07,363.338
UKR,Ukraine,Europe,2021-04-08,369.43
UKR,Ukraine,Europe,2021-04-09,368.764
UKR,Ukraine,Europe,2021-04-10,359.392
UKR,Ukraine,Europe,2021-04-11,354.1
UKR,Ukraine,Europe,2021-04-12,346.538
UKR,Ukraine,Europe,2021-04-13,341.348
UKR,Ukraine,Europe,2021-04-14,338.545
UKR,Ukraine,Europe,2021-04-15,328.769
UKR,Ukraine,Europe,2021-04-16,321.592
UKR,Ukraine,Europe,2021-04-17,313.481
UKR,Ukraine,Europe,2021-04-18,307.5
UKR,Ukraine,Europe,2021-04-19,303.074
UKR,Ukraine,Europe,2021-04-20,294.094
UKR,Ukraine,Europe,2021-04-21,286.288
UKR,Ukraine,Europe,2021-04-22,285.647
UKR,Ukraine,Europe,2021-04-23,275.188
UKR,Ukraine,Europe,2021-04-24,267.796
UKR,Ukraine,Europe,2021-04-25,260.123
UKR,Ukraine,Europe,2021-04-26,255.399
UKR,Ukraine,Europe,2021-04-27,252.058
UKR,Ukraine,Europe,2021-04-28,243.637
UKR,Ukraine,Europe,2021-04-29,228.588
UKR,Ukraine,Europe,2021-04-30,214.836
UKR,Ukraine,Europe,2021-05-01,201.218
UKR,Ukraine,Europe,2021-05-02,191.937
UKR,Ukraine,Europe,2021-05-03,184.408
UKR,Ukraine,Europe,2021-05-04,166.612
UKR,Ukraine,Europe,2021-05-05,143.697
UKR,Ukraine,Europe,2021-05-06,125.434
UKR,Ukraine,Europe,2021-05-07,120.009
UKR,Ukraine,Europe,2021-05-08,120.561
UKR,Ukraine,Europe,2021-05-09,121.488
UKR,Ukraine,Europe,2021-05-10,121.701
UKR,Ukraine,Europe,2021-05-11,120.868
UKR,Ukraine,Europe,2021-05-12,127.286
UKR,Ukraine,Europe,2021-05-13,129.818
UKR,Ukraine,Europe,2021-05-14,127.064
UKR,Ukraine,Europe,2021-05-15,120.786
UKR,Ukraine,Europe,2021-05-16,115.06
UKR,Ukraine,Europe,2021-05-17,112.826
UKR,Ukraine,Europe,2021-05-18,118.989
UKR,Ukraine,Europe,2021-05-19,120.949
UKR,Ukraine,Europe,2021-05-20,115.563
UKR,Ukraine,Europe,2021-05-21,107.148
UKR,Ukraine,Europe,2021-05-22,99.998
UKR,Ukraine,Europe,2021-05-23,96.434
UKR,Ukraine,Europe,2021-05-24,93.811
UKR,Ukraine,Europe,2021-05-25,88.941
UKR,Ukraine,Europe,2021-05-26,83.264
UKR,Ukraine,Europe,2021-05-27,77.88
UKR,Ukraine,Europe,2021-05-28,72.399
UKR,Ukraine,Europe,2021-05-29,67.499
UKR,Ukraine,Europe,2021-05-30,64.827
UKR,Ukraine,Europe,2021-05-31,63.844
UKR,Ukraine,Europe,2021-06-01,62.335
UKR,Ukraine,Europe,2021-06-02,58.461
UKR,Ukraine,Europe,2021-06-03,55.423
UKR,Ukraine,Europe,2021-06-04,52.029
UKR,Ukraine,Europe,2021-06-05,48.113
UKR,Ukraine,Europe,2021-06-06,45.617
UKR,Ukraine,Europe,2021-06-07,44.02
UKR,Ukraine,Europe,2021-06-08,42.282
UKR,Ukraine,Europe,2021-06-09,39.623
UKR,Ukraine,Europe,2021-06-10,37.065
UKR,Ukraine,Europe,2021-06-11,34.955
UKR,Ukraine,Europe,2021-06-12,32.972
UKR,Ukraine,Europe,2021-06-13,32.789
UKR,Ukraine,Europe,2021-06-14,32.541
UKR,Ukraine,Europe,2021-06-15,30.78
UKR,Ukraine,Europe,2021-06-16,29.84
UKR,Ukraine,Europe,2021-06-17,28.089
UKR,Ukraine,Europe,2021-06-18,26.23
UKR,Ukraine,Europe,2021-06-19,25.103
UKR,Ukraine,Europe,2021-06-20,24.136
UKR,Ukraine,Europe,2021-06-21,24.123
UKR,Ukraine,Europe,2021-06-22,22.085
UKR,Ukraine,Europe,2021-06-23,21.735
UKR,Ukraine,Europe,2021-06-24,21.278
UKR,Ukraine,Europe,2021-06-25,21.363
UKR,Ukraine,Europe,2021-06-26,21.461
UKR,Ukraine,Europe,2021-06-27,21.775
UKR,Ukraine,Europe,2021-06-28,22.069
UKR,Ukraine,Europe,2021-06-29,22.095
UKR,Ukraine,Europe,2021-06-30,21.82
UKR,Ukraine,Europe,2021-07-01,21.402
UKR,Ukraine,Europe,2021-07-02,21.138
UKR,Ukraine,Europe,2021-07-03,21.242
UKR,Ukraine,Europe,2021-07-04,21.265
UKR,Ukraine,Europe,2021-07-05,21.347
GBR,Royaume-Uni,Europe,2020-02-05,0.019
GBR,Royaume-Uni,Europe,2020-02-06,0.019
GBR,Royaume-Uni,Europe,2020-02-07,0.015
GBR,Royaume-Uni,Europe,2020-02-08,0.023
GBR,Royaume-Uni,Europe,2020-02-09,0.025
GBR,Royaume-Uni,Europe,2020-02-10,0.013
GBR,Royaume-Uni,Europe,2020-02-11,0.015
GBR,Royaume-Uni,Europe,2020-02-12,0.015
GBR,Royaume-Uni,Europe,2020-02-13,0.017
GBR,Royaume-Uni,Europe,2020-02-14,0.019
GBR,Royaume-Uni,Europe,2020-02-15,0.011
GBR,Royaume-Uni,Europe,2020-02-16,0.008
GBR,Royaume-Uni,Europe,2020-02-17,0.011
GBR,Royaume-Uni,Europe,2020-02-18,0.008
GBR,Royaume-Uni,Europe,2020-02-19,0.008
GBR,Royaume-Uni,Europe,2020-02-20,0.011
GBR,Royaume-Uni,Europe,2020-02-21,0.011
GBR,Royaume-Uni,Europe,2020-02-22,0.011
GBR,Royaume-Uni,Europe,2020-02-23,0.021
GBR,Royaume-Uni,Europe,2020-02-24,0.023
GBR,Royaume-Uni,Europe,2020-02-25,0.032
GBR,Royaume-Uni,Europe,2020-02-26,0.036
GBR,Royaume-Uni,Europe,2020-02-27,0.046
GBR,Royaume-Uni,Europe,2020-02-28,0.069
GBR,Royaume-Uni,Europe,2020-02-29,0.08
GBR,Royaume-Uni,Europe,2020-03-01,0.139
GBR,Royaume-Uni,Europe,2020-03-02,0.219
GBR,Royaume-Uni,Europe,2020-03-03,0.326
GBR,Royaume-Uni,Europe,2020-03-04,0.44
GBR,Royaume-Uni,Europe,2020-03-05,0.528
GBR,Royaume-Uni,Europe,2020-03-06,0.669
GBR,Royaume-Uni,Europe,2020-03-07,0.774
GBR,Royaume-Uni,Europe,2020-03-08,0.819
GBR,Royaume-Uni,Europe,2020-03-09,1.044
GBR,Royaume-Uni,Europe,2020-03-10,1.473
GBR,Royaume-Uni,Europe,2020-03-11,2.22
GBR,Royaume-Uni,Europe,2020-03-12,3.146
GBR,Royaume-Uni,Europe,2020-03-13,3.99
GBR,Royaume-Uni,Europe,2020-03-14,4.64
GBR,Royaume-Uni,Europe,2020-03-15,5.459
GBR,Royaume-Uni,Europe,2020-03-16,6.444
GBR,Royaume-Uni,Europe,2020-03-17,7.519
GBR,Royaume-Uni,Europe,2020-03-18,8.769
GBR,Royaume-Uni,Europe,2020-03-19,9.983
GBR,Royaume-Uni,Europe,2020-03-20,11.62
GBR,Royaume-Uni,Europe,2020-03-21,13.411
GBR,Royaume-Uni,Europe,2020-03-22,15.4
GBR,Royaume-Uni,Europe,2020-03-23,19.049
GBR,Royaume-Uni,Europe,2020-03-24,22.441
GBR,Royaume-Uni,Europe,2020-03-25,26.042
GBR,Royaume-Uni,Europe,2020-03-26,30.379
GBR,Royaume-Uni,Europe,2020-03-27,34.568
GBR,Royaume-Uni,Europe,2020-03-28,37.994
GBR,Royaume-Uni,Europe,2020-03-29,41.159
GBR,Royaume-Uni,Europe,2020-03-30,45.322
GBR,Royaume-Uni,Europe,2020-03-31,49.85
GBR,Royaume-Uni,Europe,2020-04-01,54.6
GBR,Royaume-Uni,Europe,2020-04-02,58.392
GBR,Royaume-Uni,Europe,2020-04-03,62.037
GBR,Royaume-Uni,Europe,2020-04-04,64.625
GBR,Royaume-Uni,Europe,2020-04-05,66.22
GBR,Royaume-Uni,Europe,2020-04-06,68.301
GBR,Royaume-Uni,Europe,2020-04-07,70.305
